t,EGT_SEL,FLIGHT_MOD,FMV_SEL,HPTC_SEL,LPTC_SEL,N1_SEL,N2_ACTSEL,OIL_P,OIL_TEMP,PS3_SEL,PT2_SEL,P0_SEL,TAT,TBV_SEL,TRA_SEL,T25_SEL,T3_SEL,VBV_SEL,VIB_CN1,VIB_CN2,VIB_TN1,VIB_TN2,VSV_SEL,WFM_SEL,XM
datenum,deg_C,_,_,%,%,%,%_RPM,psi,_,psi,mb,psi,deg_C,%,DEG,_,_,DEG,_,_,_,_,DEG,lb/h,mach
15/09/2011 14:26:41.375,71.9961,2,0,0,0,0,0,0,68,0,0,0,26.4688,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:41.625,215.989,2,0,0,0,0,0,0,68,191.991,0,0,26.4063,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 14:26:41.875,360.01,2,0,0,0,0,0,0,68,576.02,0,0,26.3437,0,0,0,0,0,0,0,0,0,0,4608.16,0.15
15/09/2011 14:26:42.125,504.01,2,0,0,0,0,0,0,68,960.018,0,0,26.2812,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
15/09/2011 14:26:42.375,528.004,2,0,0,0,0,0,0,68,1344.02,0,0,26.2187,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
15/09/2011 14:26:42.625,432.009,2,0,0,0,0,0,24.0006,68,1343.99,0,0,26.1562,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:26:42.875,336.02,2,0,0,0,0,0,71.9961,68,960.027,0,0,26.0938,0,0,0,0,0,0,0,0,0,0,7679.98,0.15
15/09/2011 14:26:43.125,240.024,2,0,0,0,0,0,119.996,68,576.029,0,0,26.0313,0,0,0,0,0,0,0,0,0,0,4608,0.15
15/09/2011 14:26:43.375,168.02,2,0,0,0,0,0,167.996,68,192.031,0,0,26.0625,0,0,0,0,0,0,0,0,0,0,1536.01,0.15
15/09/2011 14:26:43.625,120.009,2,0,0,0,0,0,216.002,65.8749,0,0,0,26.1875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:43.875,72.0062,2,0,0,0,0,0,264.001,61.6249,0,0,0,26.3125,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:44.125,24.0036,2,0,0,0,0,0,312.001,57.375,0,0,0,26.4375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:44.375,0.00364468,2,0,0,0,0,0,360.001,53.125,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:44.625,0.00260345,2,0,0,0,0,0,407.996,48.8754,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:44.875,0.00156211,2,0,0,0,0,0,455.996,44.6254,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:45.125,0.000520772,2,0,0,0,0,0,503.996,40.3754,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:45.375,71.9961,2,0,0,0,0,0,551.995,36.1255,0,0,0,26.4375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:45.625,216.009,2,0,0,0,0,0,600.002,31.8749,192.022,0,0,26.3125,0,0,0,0,0,0,0,0,0,0,1536.18,0.15
15/09/2011 14:26:45.875,360.01,2,0,0,0,0,0,648.001,27.625,576.02,0,0,26.1875,0,0,0,0,0,0,0,0,0,0,4608.16,0.15
15/09/2011 14:26:46.125,504.01,2,0,0,0,0,0,696.001,23.375,960.018,0,0,26.0625,0,0,0,0,0,0,0,0,0,0,7680.14,0.15
15/09/2011 14:26:46.375,528.002,2,0,0,0,0,0,743.996,19.1254,1343.98,0,0,26.0313,0,0,0,0,0,0,0,0,0,0,10752.1,0.15
15/09/2011 14:26:46.625,432.017,2,0,0,0,0,0,743.999,14.8754,1343.99,0,0,26.0937,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:26:46.875,336.02,2,0,0,0,0,0,696.004,10.6254,960.027,0,0,26.1562,0,0,0,0,0,0,0,0,0,0,7679.98,0.15
15/09/2011 14:26:47.125,240.024,2,0,0,0,0,0,648.004,6.37545,576.029,0,0,26.2187,0,0,0,0,0,0,0,0,0,0,4608,0.15
15/09/2011 14:26:47.375,168.011,2,0,0,0,0,0,599.998,2.12493,191.984,0,0,26.25,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
15/09/2011 14:26:47.625,120.009,2,0,0,0,0,0,551.998,2.12507,0,0,0,26.25,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:47.875,72.0062,2,0,0,0,0,0,503.999,6.37505,0,0,0,26.25,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:48.125,24.0036,2,0,0,0,0,0,455.999,10.625,0,0,0,26.25,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:48.375,0.00598779,2,0,0,0,0,0,408.003,14.8746,0,0,0,26.3125,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:48.625,0.00260355,2,0,0,0,0,0,360.004,19.1246,0,0,0,26.4375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:48.875,0.00156211,2,0,0,0,0,0,312.004,23.3746,0,0,0,26.5625,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:49.125,0.000520628,2,0,0,0,0,0,263.998,27.6251,0,0,0,26.6875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:49.375,72.0006,2,0,0,0,0,0,215.998,31.8751,0,0,0,26.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:49.625,215.996,2,0,0,0,0,0,167.998,36.1251,192.007,0,0,26.75,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 14:26:49.875,359.991,2,0,0,0,0,0,119.999,40.375,576.005,0,0,26.75,0,0,0,0,0,0,0,0,0,0,4608.04,0.15
15/09/2011 14:26:50.125,503.972,2,0,0,0,0,0,72.0034,44.6246,959.971,0,0,26.75,0,0,0,0,0,0,0,0,0,0,7680,0.15
15/09/2011 14:26:50.375,527.981,2,0,0,0,0,0,24.0036,48.8746,1343.97,0,0,26.7812,0,0,0,0,0,0,0,0,0,0,10752,0.15
15/09/2011 14:26:50.625,431.995,2,0,0,0,0,0,0.00221305,53.1246,1343.99,0,0,26.8437,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:26:50.875,335.997,2,0,0,0,0,0,9.60262e-008,57.3746,960.027,0,0,26.9062,0,0,0,0,0,0,0,0,0,0,7679.98,0.15
15/09/2011 14:26:51.125,239.986,2,0,0,0,0,0,0,61.6251,575.982,0,0,26.9688,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
15/09/2011 14:26:51.375,167.991,2,0,0,0,0,0,0,65.8751,191.984,0,0,26.9062,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
15/09/2011 14:26:51.625,119.994,2,0,0,0,0,0,0,68,0,0,0,26.7187,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:51.875,71.9964,2,0,0,0,0,0,0,68,0,0,0,26.5312,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:52.125,24.0035,2,0,0,0,0,0,0,68,0,0,0,26.3438,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:52.375,0.00234322,2,0,0,0,0,0,0,68,0,0,0,26.3125,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:52.625,1.08029e-007,2,0,0,0,0,0,0,68,0,0,0,26.4375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:52.875,0,2,0,0,0,0,0,0,68,0,0,0,26.5625,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:53.125,0,2,0,0,0,0,0,0,68,0,0,0,26.6875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:53.375,72.0006,2,0,0,0,0,0,0,68,0,0,0,26.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:53.625,215.996,2,0,0,0,0,0,0,68,192.007,0,0,26.75,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 14:26:53.875,359.977,2,0,0,0,0,0,0,68,575.973,0,0,26.75,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
15/09/2011 14:26:54.125,503.972,2,0,0,0,0,0,0,68,959.971,0,0,26.75,0,0,0,0,0,0,0,0,0,0,7680,0.15
15/09/2011 14:26:54.375,527.981,2,0,0,0,0,0,0,68,1343.97,0,0,26.7812,0,0,0,0,0,0,0,0,0,0,10752,0.15
15/09/2011 14:26:54.625,431.995,2,0,0,0,0,0,0,68,1343.99,0,0,26.8437,0,0,0,0,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:26:54.875,335.984,2,0,0,0,0,0,0,68,959.98,0,0,26.9063,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
15/09/2011 14:26:55.125,239.986,2,0,0,0,0,0,0,68,575.982,0,0,26.9688,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
15/09/2011 14:26:55.375,167.991,2,0,0,0,0,0,0,68,191.984,0,0,26.9062,0,0,0,0,0,0,0,0,0,0,1535.87,0.15
15/09/2011 14:26:55.625,119.999,2,0,0,0,0,0,0,68,0.0156194,0,0,26.7188,0,0,0,0,0,0,0,0,0,0,0.00833082,0.15
15/09/2011 14:26:55.875,72.0011,2,0,0,0,0,0,0,68,5.93039e-007,0,0,26.5313,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:56.125,24.0035,2,0,0,0,0,0,0,68,1.39389e-011,0,0,26.3438,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:56.375,0.00234322,2,0,0,0,0,0,0,68,2.26817e-016,0,0,26.3125,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:56.625,0,2,0,0,0,0,0,0,68,0,0,0,26.4375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:56.875,0,2,0,0,0,0,0,0,68,0,0,0,26.5625,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:57.125,0,2,0,0,0,0,0,0,68,0,0,0,26.6875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:57.375,72.0006,2,0,0,0,0,0,0,68,0,0,0,26.75,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:26:57.625,215.982,2,0,0,0,0,0,0,68,191.991,0,0,26.75,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 14:26:57.875,359.977,2,0,0,0,0,0,0,68,575.973,0,0,26.75,0,0,0,0,0,0,0,0,0,0,4608.02,0.15
15/09/2011 14:26:58.125,503.972,2,0,0,0,0,0,0,68,959.971,0,0,26.75,0,0,0,0,0,0,0,0,0,0,7680,0.15
15/09/2011 14:26:58.375,527.981,2,0,0,0,0,0,0,68,1343.97,0,0,26.7812,0,0,0,0,0,0,0,0,0,0,10752,0.15
15/09/2011 14:26:58.625,431.982,2,0,0,0,0,0,24.0028,68,1343.98,0,0,26.8438,0,0,0,0,0,0,0,0,0,0,10751.8,0.15
15/09/2011 14:26:58.875,335.984,2,0,0,0,0,0,72.0025,68,959.98,0,0,26.9063,0,0,0,0,0,0,0,0,0,0,7679.84,0.15
15/09/2011 14:26:59.125,239.986,2,0,0,0,0,0,120.002,68,575.982,0,0,26.9688,0,0,0,0,0,0,0,0,0,0,4607.86,0.15
15/09/2011 14:26:59.375,167.999,2,0,0,0,0,0,167.998,68,192.015,0,0,26.9063,0,0,0,0,0,0,0,0,0,0,1535.89,0.15
15/09/2011 14:26:59.625,119.999,2,0,0,0,0,0,215.997,89.8739,0.0156206,0,0,26.7188,0,0,0,0,0,0,0,0,0,0,0.00833082,0.15
15/09/2011 14:26:59.875,72.0011,2,0,0,0,0,0,263.997,133.622,5.93067e-007,0,0,26.5313,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:00.125,24.0035,2,0,0,0,0,0,311.997,177.371,1.39394e-011,0,0,26.3438,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:00.375,0,2,0,0,0,0,0,360.003,221.127,0,0,0,26.3125,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:00.625,0,2,0,0,0,0,0,408.003,264.877,0,0,0,26.4375,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:00.875,0,2,0,0,0,0,0,456.002,308.626,0,0,0,26.5625,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:01.125,0,2,0,0,0,0,0,504.002,352.376,0,0,0,26.6875,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:01.375,71.9961,2,0,0,0,0,0,551.997,396.122,0,0,0,26.7187,0,0,0,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:01.625,215.989,2,0,0,0,0,0,599.997,439.872,191.991,0,0,26.6563,0,0,0,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 14:27:01.875,359.99,2,0,0,0,0,0,647.997,483.622,575.973,0,0,26.5938,0,0,-3.99994,0,0,0,0,0,0,0,4608.02,0.15
15/09/2011 14:27:02.125,504.01,2,0,0,0,0,0,696.003,527.377,960.018,0,0,26.5312,0,0,-12.0004,0,0,0,0,0,0,0,7680.14,0.15
15/09/2011 14:27:02.375,528.004,2,0,0,0,0,0,744.003,571.127,1344.02,0,0,26.5,0,0,-20.0004,0,0,0,0,0,0,0,10752.1,0.15
15/09/2011 14:27:02.625,432.008,2,0,0,0,0,0,743.999,614.876,1343.99,0,0,26.5,0,0,-28.0003,0,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:27:02.875,336.011,2,0,0,0,0,0,695.999,658.626,959.995,0,0,26.5,0,0,-36.0003,0,0,0,0,0,0,0,7679.96,0.15
15/09/2011 14:27:03.125,240.024,2,0,0,0,0,0,648.004,702.372,576.029,0,0,26.5,0,0,-43.9999,0,0,0,0,0,0,0,4608,0.15
15/09/2011 14:27:03.375,168.02,2,0,0,0,0,0,600.004,746.122,192.031,0,0,26.5312,0,0,-51.9998,0,0,0,0,0,0,0,1536.01,0.15
15/09/2011 14:27:03.625,120.015,2,0,0,0,0,0,552.005,746.126,0.0156219,0,0,26.5937,0,0,-59.9998,0,0,0,0,0,0,0,0.00833149,0.15
15/09/2011 14:27:03.875,72.0128,2,0,0,0,0,0,504.005,702.38,5.93115e-007,0,0,26.6562,0,0,-67.9997,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:04.125,24.0036,2,0,0,0,0,0,455.999,658.625,0,0,0,26.7188,0,0,-76.0004,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:04.375,0.00364468,2.01172,0,0,0,0,0,407.999,614.875,0,0,0,26.75,0,0,-84.0003,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:04.625,0.00260334,2.03515,0,0,0,0,0,359.999,571.125,0,0,0,26.75,0,0,-92.0003,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:04.875,0.00156202,2.05859,0,0,0,0,0,312,527.376,0,0,0,26.75,0,0,-100,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:05.125,0.000520772,2.08203,0,0,0,0,0,264.004,483.629,0,0,0,26.75,0,0,-108,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:05.375,71.9961,2.12109,0,0,0,0,0,216.005,439.88,0,0,0,26.75,0,0,-116,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:05.625,215.989,2.17577,0,0,0,0,0,168.005,396.13,191.991,0,0,26.75,0,0,-124,0,0,0,0,0,0,0,1536.05,0.15
15/09/2011 14:27:05.875,360.01,2.23047,0,0,0,0,0,119.999,352.375,576.02,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,4608.16,0.15
15/09/2011 14:27:06.125,504.01,2.28516,0,0,0,0,0,71.9989,308.625,960.018,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,7680.14,0.15
15/09/2011 14:27:06.375,528.004,2.34375,0,0,0,0,0,23.9992,264.875,1344.02,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,10752.1,0.15
15/09/2011 14:27:06.625,432.008,2.40625,0,0,0,0,0,0,221.125,1343.99,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:27:06.875,336.02,2.46874,0,0,0,0,0,0,177.379,960.027,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,7679.98,0.15
15/09/2011 14:27:07.125,240.024,2.53124,0,0,0,0,0,0,133.63,576.029,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,4608,0.15
15/09/2011 14:27:07.375,168.02,2.59374,0,0,0,0,0,0,89.8798,192.031,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,1536.01,0.15
15/09/2011 14:27:07.625,120.015,2.65624,0,0,0,0,0,0,65.8772,0.0156219,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,0.00833149,0.15
15/09/2011 14:27:07.875,72.0062,2.71875,0,0,0,0,0,0,61.6249,0,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:08.125,24.0036,2.78125,0,0,0,0,0,0,57.375,0,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:08.375,0.00364468,2.83203,0,0,0,0,0,0,53.125,0,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:08.625,0.00260345,2.87109,0,0,0,0,0,0,48.8754,0,0,0,26.75,0,0,-128,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:08.875,0.00156211,2.91015,0,0,0,0,0,0,44.6254,0,0,0.749973,26.75,0,0,-128,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:09.125,0.000520772,2.94921,0,0,0,0,0,0,40.3754,0,0,2.24991,26.75,0,0,-128,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:09.375,71.9961,2.97265,0,0,0,0,0,0,36.1255,0,0,3.7499,26.7812,0,0,-128,0,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:09.625,216.009,2.98047,0,0,0,0,0,0,31.8749,192.022,0,5.25006,26.8438,0,0,-128,0,0,0,0,0,0,0,1536.18,0.15
15/09/2011 14:27:09.875,360.01,2.98828,0,0,0,0,0,0,27.625,576.02,0,6.75005,26.9063,0,0,-128,-16.0006,0,0,0,0,0,0,4608.16,0.15
15/09/2011 14:27:10.125,504.01,2.99609,0,0,0,0,0,0,23.375,960.018,0,8.25005,26.9688,0,0,-128,-48.0004,0,0,0,0,0,0,7680.14,0.15
15/09/2011 14:27:10.375,528.004,3,0,0,0,0,0,0,19.125,1344.02,0,9.75004,27.0313,0,0,-128,-80.0002,0,0,0,0,0,0,10752.1,0.15
15/09/2011 14:27:10.625,432.017,3,0,0,0,0,0,0,14.8754,1343.99,0,11.2499,27.0937,0,0,-128,-111.999,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:27:10.875,336.02,3,0,0,0,0,0,0,10.6254,960.027,0,12.7499,27.1562,0,0,-128,-143.998,0,0,0,0,0,0,7679.98,0.15
15/09/2011 14:27:11.125,240.024,3,0,0,0,0,0,0,6.37545,576.029,0,14.2499,27.2187,0,0,-128,-175.998,0,0,0,0,0,0,4608,0.15
15/09/2011 14:27:11.375,168.011,3,0,0,0,0,0,0,2.12493,191.984,0,15.7501,27.2813,0,0,-128,-208.001,0,0,0,0,0,0,1535.87,0.15
15/09/2011 14:27:11.625,120.009,3,0,0,0,0,0,0,0,0,0,17.2501,27.3438,0,0,-128,-240.001,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:11.875,72.0062,3,0,0,0,0,0,0,0,0,0,18.75,27.4063,0,0,-128,-272,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:12.125,24.0036,3,0,0,0,0,0,0,0,0,0,20.25,27.4688,0,0,-128,-304,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:12.375,0.00598779,2.98828,0,0,0,0,0,0,0,0,0,21.7499,27.5,0,0,-128,-335.999,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:12.625,0.00260355,2.96485,0,0,0,0,0,0,0,0,0,23.2499,27.5,0,0,-128,-367.999,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:12.875,0.00156211,2.94141,0,0,0,0,0,0,0,0,0,23.9999,27.5,0,0,-128,-399.998,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:13.125,0.000520772,2.91797,0,0,0,0,0,0,0,0,0,24,27.5,0,0,-128,-431.998,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:13.375,72.0089,2.87891,0,0,0,0,0,0,0,0,0,24,27.4687,0,0,-128,-464.001,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:13.625,216.009,2.82422,0,0,0,0,0,0,0,192.022,0,24,27.4062,0,0,-128,-496.001,0,0,0,0,0,0,1536.18,0.15
15/09/2011 14:27:13.875,360.01,2.76953,0,0,0,0,0,0,0,576.02,0,24,27.3437,0,0,-128,-512,0,0,0,0,0,0,4608.16,0.15
15/09/2011 14:27:14.125,504.01,2.71484,0,0,0,0,0,0,0,960.018,0,24,27.2812,0,0,-128,-512,0,0,0,0,0,0,7680.14,0.15
15/09/2011 14:27:14.375,527.999,2.65626,0,0.146477,0,0,0,0,0,1343.98,0,24,27.25,0,0,-128,-512,0,0,0,0,0,0,10752.1,0.15
15/09/2011 14:27:14.625,432.009,2.59376,0,0.439434,0,0,0,23.9986,0,1343.99,0,24,27.25,0,0,-128,-512,0,0,0,0,0,0,10751.9,0.15
15/09/2011 14:27:14.875,336.008,2.53126,0,0.732404,0,0,0,71.9961,0,960.027,0,24,27.25,0,0,-128,-512,0,0,0,0,0,0,7679.98,0.15
15/09/2011 14:27:15.125,239.993,2.46875,0,1.02542,0,0,0,120.002,0,575.982,0,24,27.25,0,0,-128,-512,0,0,0,0,0,0,4607.86,0.15
15/09/2011 14:27:15.375,167.995,2.40625,0,1.36721,0.243902,0,0.6875,168.002,0,191.984,0,24,27.25,0,4.47708,-128,-512,0,0,0,0,0,0,1535.87,0.15
15/09/2011 14:27:15.625,119.997,2.34375,0,1.75782,0.731687,0,1.0625,216.002,0,0,0,24,27.25,-0.0312511,13.4309,-128,-512,0,0,0,0,0,0,0,0.15
15/09/2011 14:27:15.875,71.998,2.28125,0,2.14844,1.21947,0,1.34375,264.001,0,0,0,24,27.25,-0.0937507,22.3847,-128,-512,8.54732,0,0,0,0,9.51411,0,0.15
15/09/2011 14:27:16.125,24.0041,2.21876,0,2.53902,1.70721,0,1.8437,311.997,0,0,0,24,27.25,-0.156247,31.338,-128,-512,17.0943,0,0,0,0,19.0281,0,0.15
15/09/2011 14:27:16.375,0.00234327,2.16798,0,2.92965,2.52019,0,2.18746,359.997,0,0,0,24,27.25,-0.218746,35.8152,-128,-512,25.6416,0,0,0,0,28.5422,0,0.15
15/09/2011 14:27:16.625,1.08032e-007,2.12891,0,3.32028,3.65835,0,2.74994,407.996,0,0,0,24,27.25,-0.249998,35.8154,-128,-512,34.1889,0,0,0,0,38.0563,0,0.15
15/09/2011 14:27:16.875,3.12514e-012,2.08985,0,3.7109,4.79654,0,3.15621,455.996,0,0,0,24,27.25,-0.25,35.8154,-128,-512,33.75,0,0,0,0,36.9361,0,0.15
15/09/2011 14:27:17.125,0,2.05078,0,4.10159,5.93489,0,3.78125,504.002,0,0,0,24,27.25,-0.25,35.8154,-128,-512,33.3105,0,0,0,0,35.8154,0,0.15
15/09/2011 14:27:17.375,72.0006,2.02734,0,4.4922,7.15435,0,4.1875,552.002,0,0,0,24,27.2813,-0.25,35.8154,-128,-512,32.8711,0,0,0,0,34.6948,0,0.15
15/09/2011 14:27:17.625,215.996,2.01953,0,4.88282,8.4551,0,4.8125,600.002,0,1.75006,0,24,27.3438,-0.25,35.8154,-128,-512,32.4316,0,0,0,0,33.5742,1536.05,0.15
15/09/2011 14:27:17.875,359.978,2.01172,0,5.2734,9.75574,0,5.18746,647.997,0,5.24978,0,24,27.4062,-0.25,35.8154,-122.836,-512,29.6412,0,0,0,0,31.1133,4608.02,0.15
15/09/2011 14:27:18.125,503.972,2.00391,0,5.66401,11.0565,0,5.78119,695.997,0,8.74974,0,24,27.4687,-0.25,35.8154,-112.508,-512,26.8507,0,0,0,0,28.6524,7680,0.15
15/09/2011 14:27:18.375,538.949,2,0,5.77048,12.3573,0,6.24995,743.996,0,12.2497,0,24,27.5312,-0.25,35.8127,-102.18,-512,24.0602,0,0,0,0,26.1915,10752,0.15
15/09/2011 14:27:18.625,464.9,2,0,5.59277,13.6581,0,6.81244,743.999,0,13.9999,0,24,27.5937,-0.25,35.8072,-91.8521,-512,21.2697,0,0,0,0,23.7305,10751.9,0.15
15/09/2011 14:27:18.875,390.829,2,0,5.41502,14.9591,0,7.21875,695.997,0,14,0,24,27.6563,-0.25,35.8017,-81.5231,-512,17.9296,0,0,0,0,20.0609,7679.84,0.15
15/09/2011 14:27:19.125,316.769,2,0,5.23728,16.2598,0,7.84375,647.998,0,14,0,24,27.7188,-0.25,35.7962,-71.195,-512,14.5897,0,0,0,0,16.3915,4607.86,0.15
15/09/2011 14:27:19.375,259.398,2,0,4.96482,17.3167,0,8.1875,599.998,0,14,0,24,27.75,-0.25,35.7935,-60.8669,-512,11.2499,0,0,0,0,12.7221,1535.87,0.15
15/09/2011 14:27:19.625,218.713,2,0,4.59765,18.1297,0,8.78125,551.998,0,14,0,24,27.75,-0.242187,35.7935,-50.5389,-512,7.91016,0,0,0,0,9.05273,0,0.15
15/09/2011 14:27:19.875,178.032,2,0,4.2305,18.9426,0,9.18746,504.003,0,14,0,24,27.75,-0.226563,35.7935,-40.2113,-512,5.88876,0,0,0,0,5.33942,0,0.15
15/09/2011 14:27:20.125,137.347,2,0,3.86332,19.7555,0,9.81244,456.003,0,14,0,24,27.75,-0.210938,35.7935,-29.8832,-512,3.86729,0,0,0,0,1.62606,0,0.15
15/09/2011 14:27:20.375,117.002,2,0,3.49613,20.2434,0,10.2187,408.003,0,14,0,24,27.7188,-0.195313,35.7935,-19.5552,-512,1.84581,0,0,0,0,-2.0873,0,0.15
15/09/2011 14:27:20.625,117,2,0,3.12894,20.406,0,10.8124,360.004,0,14,0,24,27.6563,-0.195313,35.7935,-9.22709,-512,-0.175661,0,0,0,0,-5.80066,0,0.15
15/09/2011 14:27:20.875,117,2,0,2.7617,20.5686,0,11.125,311.998,0,14,0,24,27.5937,-0.210938,35.7935,1.1019,-512,-0.175781,0,0,0,0,-5.80078,0,0.15
15/09/2011 14:27:21.125,117,2,0,2.39451,20.7312,0,11.6875,263.998,0,14,0,24,27.5312,-0.226563,35.7935,11.43,-512,-0.175781,0,0,0,0,-5.80078,0,0.15
15/09/2011 14:27:21.375,117,2,0,2.02733,20.8125,0,12.0625,215.998,0,14,0,24,27.5,-0.242188,35.7935,21.758,-512,-0.175781,0,0,0,0,-5.80078,0,0.15
15/09/2011 14:27:21.625,117,2,0,1.66019,20.8125,0,12.6249,168.003,0,14,0,24,27.5,-0.234375,35.7935,32.0856,-512,-0.175781,0,0,0,0,-5.80078,0,0.15
15/09/2011 14:27:21.875,117,2,0,1.29301,20.8125,0,13.0312,120.003,0,14,0,24,27.5,-0.203126,35.7935,37.2497,-512,1.6259,0,0,0,0,-0.461513,0,0.15
15/09/2011 14:27:22.125,117,2,0,0.925826,20.8125,0,13.5624,72.0034,0,14,0,24,27.5,-0.171877,35.7935,37.25,-512,3.42765,0,0,0,0,4.87781,0,0.15
